Date,Quarter,Month,Region,Country,Product_Category,Product,Salesperson,Customer_Segment,Deal_Stage,Units,Unit_Price,Revenue,Cost,Profit,Discount_Pct,Customer_Satisfaction
2024-09-19,Q3 2024,Sep,North America,Canada,Services,Consulting,Mike Johnson,Enterprise,Proposal,35,362.58,12200.45,10385.63,1814.82,12.6,4.2
2024-09-19,Q3 2024,Sep,Asia Pacific,Japan,Software,Cloud Suite,Liam Zhang,Government,Closed Won,12,2252.01,21913.86,13209.78,8704.08,9.9,3.3
2024-09-19,Q3 2024,Sep,Europe,France,Hardware,Networking Kit,Hans Mueller,Enterprise,Lead,69,683.76,45009.19,33798.81,11210.38,20.5,3.4
2024-09-20,Q3 2024,Sep,Europe,Germany,Subscriptions,Professional Plan,James Clarke,Enterprise,Negotiation,142,218.99,22140.76,13808.03,8332.73,11.0,3.3
2024-09-21,Q3 2024,Sep,Asia Pacific,Japan,Subscriptions,Basic Plan,Yuki Tanaka,Enterprise,Closed Won,365,70.95,29861.54,16494.79,13366.75,11.3,4.2
2024-09-21,Q3 2024,Sep,North America,USA,Software,Security Pro,Sarah Chen,SMB,Closed Won,9,1309.49,13950.98,8770.82,5180.16,5.3,3.3
2024-09-21,Q3 2024,Sep,North America,USA,Subscriptions,Enterprise Plan,Sarah Chen,Education,Qualified,256,559.32,148197.43,88313.86,59883.57,17.2,4.7
2024-09-21,Q3 2024,Sep,Asia Pacific,Australia,Services,Implementation,Liam Zhang,Government,Lead,133,394.34,41963.02,34728.42,7234.6,11.1,3.7
2024-09-22,Q3 2024,Sep,North America,USA,Software,Cloud Suite,Mike Johnson,SMB,Negotiation,45,2178.82,102566.86,64231.35,38335.51,4.9,4.6
2024-09-22,Q3 2024,Sep,North America,Canada,Software,Data Platform,Elena Rodriguez,Government,Lead,14,3435.76,34507.4,21085.82,13421.58,15.6,3.7
2024-09-22,Q3 2024,Sep,Asia Pacific,Japan,Services,Support,Liam Zhang,Government,Proposal,181,336.65,44475.47,31236.74,13238.73,18.9,3.2
2024-09-22,Q3 2024,Sep,North America,Canada,Software,Cloud Suite,Mike Johnson,Enterprise,Lead,18,1429.76,24119.48,13340.86,10778.62,14.8,3.7
2024-09-22,Q3 2024,Sep,North America,USA,Services,Implementation,Sarah Chen,Enterprise,Closed Lost,191,648.52,134705.71,114345.29,20360.42,13.0,4.3
2024-09-23,Q3 2024,Sep,North America,USA,Software,Security Pro,Elena Rodriguez,Government,Closed Won,39,919.3,24806.48,14384.59,10421.89,18.6,3.4
2024-09-24,Q3 2024,Sep,North America,USA,Hardware,Networking Kit,Mike Johnson,SMB,Closed Won,72,984.77,74250.08,55312.84,18937.24,4.8,3.8
2024-09-24,Q3 2024,Sep,North America,Canada,Subscriptions,Basic Plan,Elena Rodriguez,SMB,Proposal,398,79.31,26186.64,14453.85,11732.79,2.4,3.5
2024-09-24,Q3 2024,Sep,North America,USA,Hardware,Server Rack,Sarah Chen,Government,Closed Won,40,3426.9,148898.8,115955.42,32943.38,13.1,4.2
2024-09-25,Q3 2024,Sep,Asia Pacific,Australia,Software,Security Pro,Raj Patel,Government,Lead,33,1640.63,49213.98,27699.49,21514.49,9.1,4.0
2024-09-25,Q3 2024,Sep,North America,Canada,Hardware,Server Rack,Elena Rodriguez,Enterprise,Qualified,62,3242.78,152437.9,121431.68,31006.22,10.8,3.7
2024-09-25,Q3 2024,Sep,North America,USA,Services,Training,Sarah Chen,SMB,Proposal,56,60.44,3993.88,2933.46,1060.42,5.6,3.8
2024-09-25,Q3 2024,Sep,North America,Canada,Subscriptions,Basic Plan,Mike Johnson,Enterprise,Proposal,322,29.3,9298.74,5436.49,3862.25,10.4,4.0
2024-09-26,Q3 2024,Sep,North America,Canada,Software,Data Platform,Mike Johnson,Education,Lead,11,2393.5,22271.28,12447.51,9823.77,23.1,4.1
2024-09-27,Q3 2024,Sep,Asia Pacific,Australia,Software,Data Platform,Liam Zhang,SMB,Closed Won,41,3446.0,122198.26,69041.31,53156.95,3.9,3.2
2024-09-27,Q3 2024,Sep,Europe,UK,Services,Training,James Clarke,SMB,Closed Won,183,112.22,15525.41,12463.95,3061.46,5.5,3.5
2024-09-28,Q3 2024,Sep,North America,USA,Software,Data Platform,Sarah Chen,Enterprise,Proposal,24,2215.73,58761.16,37705.04,21056.12,11.6,5.0
2024-09-28,Q3 2024,Sep,North America,USA,Subscriptions,Basic Plan,Elena Rodriguez,SMB,Closed Won,387,61.21,19953.81,11920.27,8033.54,0.9,3.5
2024-09-30,Q3 2024,Sep,Europe,Germany,Services,Training,Hans Mueller,Enterprise,Closed Lost,192,54.97,10347.38,8106.11,2241.27,18.3,3.8
2024-09-30,Q3 2024,Sep,Europe,Germany,Subscriptions,Enterprise Plan,James Clarke,Government,Proposal,126,668.23,59207.32,35519.62,23687.7,12.1,3.6
2024-09-30,Q3 2024,Sep,Latin America,Colombia,Hardware,Laptop Pro,Pedro Morales,SMB,Negotiation,96,2477.87,165918.18,129744.88,36173.3,7.0,3.5
2024-09-30,Q3 2024,Sep,North America,USA,Subscriptions,Professional Plan,Mike Johnson,SMB,Lead,328,156.62,54417.68,31421.87,22995.81,3.7,4.2
2024-09-30,Q3 2024,Sep,Asia Pacific,Australia,Hardware,Desktop Plus,Raj Patel,Enterprise,Qualified,73,1174.19,64372.62,46442.09,17930.53,24.9,3.8
2024-10-01,Q4 2024,Oct,Europe,Germany,Subscriptions,Basic Plan,James Clarke,SMB,Qualified,38,31.22,942.73,585.89,356.84,9.7,3.1
2024-10-03,Q4 2024,Oct,Europe,UK,Software,Cloud Suite,Sophie Dupont,Government,Lead,14,2332.01,34100.57,19416.16,14684.41,13.5,4.5
2024-10-03,Q4 2024,Oct,Asia Pacific,Japan,Software,Data Platform,Raj Patel,Enterprise,Closed Won,8,2633.52,19043.51,10660.13,8383.38,21.4,4.1
2024-10-03,Q4 2024,Oct,Europe,UK,Software,Security Pro,Hans Mueller,SMB,Qualified,33,1691.19,72472.8,46867.78,25605.02,5.9,4.6
2024-10-04,Q4 2024,Oct,Europe,Germany,Software,Cloud Suite,Hans Mueller,Education,Lead,37,1903.46,80571.06,44459.17,36111.89,17.1,4.2
2024-10-05,Q4 2024,Oct,North America,USA,Subscriptions,Basic Plan,Elena Rodriguez,SMB,Closed Won,401,72.54,27116.19,15855.46,11260.73,0.3,3.8
2024-10-05,Q4 2024,Oct,North America,Canada,Services,Support,Mike Johnson,Education,Closed Won,117,282.22,29251.69,21118.79,8132.9,23.3,4.1
2024-10-05,Q4 2024,Oct,North America,USA,Hardware,Networking Kit,Elena Rodriguez,Government,Proposal,11,1106.51,12286.24,8902.68,3383.56,18.1,3.7
2024-10-06,Q4 2024,Oct,Asia Pacific,Japan,Subscriptions,Basic Plan,Yuki Tanaka,SMB,Lead,102,60.34,8783.59,5395.7,3387.89,0.2,4.0
2024-10-06,Q4 2024,Oct,Europe,Germany,Subscriptions,Basic Plan,Sophie Dupont,SMB,Lead,445,49.82,25094.11,14250.27,10843.84,2.0,3.8
2024-10-06,Q4 2024,Oct,Latin America,Colombia,Subscriptions,Basic Plan,Carlos Silva,Government,Proposal,411,52.43,21943.61,12474.2,9469.41,19.5,4.0
2024-10-07,Q4 2024,Oct,Europe,France,Software,Data Platform,James Clarke,SMB,Lead,26,3174.38,73805.1,45904.69,27900.41,2.8,2.6
2024-10-07,Q4 2024,Oct,Europe,France,Services,Support,James Clarke,Enterprise,Negotiation,100,240.73,17390.34,12838.47,4551.87,14.0,3.6
2024-10-07,Q4 2024,Oct,North America,USA,Software,Security Pro,Elena Rodriguez,Education,Qualified,43,915.24,28852.37,18088.53,10763.84,25.0,3.9
2024-10-08,Q4 2024,Oct,North America,Canada,Software,Security Pro,Elena Rodriguez,Government,Lead,50,1428.5,62626.69,37200.18,25426.51,10.3,2.9
2024-10-09,Q4 2024,Oct,Europe,France,Hardware,Server Rack,Sophie Dupont,Government,Closed Lost,11,3158.13,49452.88,39406.53,10046.35,6.5,3.7
2024-10-10,Q4 2024,Oct,Asia Pacific,India,Hardware,Server Rack,Raj Patel,Government,Closed Lost,28,3183.12,116440.44,84240.84,32199.6,9.9,3.5
2024-10-10,Q4 2024,Oct,North America,USA,Services,Implementation,Mike Johnson,SMB,Closed Lost,88,289.81,28336.95,23111.28,5225.67,3.8,4.4
2024-10-10,Q4 2024,Oct,North America,USA,Hardware,Networking Kit,Elena Rodriguez,SMB,Closed Won,75,1323.48,120504.09,87999.93,32504.16,1.5,3.3
2024-10-10,Q4 2024,Oct,Europe,Germany,Software,Cloud Suite,Hans Mueller,SMB,Lead,49,1260.4,78409.99,48096.74,30313.25,8.0,3.8
2024-10-11,Q4 2024,Oct,Asia Pacific,Japan,Subscriptions,Professional Plan,Raj Patel,Government,Proposal,304,213.91,64521.42,41029.11,23492.31,9.8,4.1
2024-10-11,Q4 2024,Oct,Europe,UK,Subscriptions,Enterprise Plan,James Clarke,SMB,Qualified,306,484.24,121920.4,77632.7,44287.7,6.5,2.5
2024-10-11,Q4 2024,Oct,North America,Canada,Subscriptions,Professional Plan,Elena Rodriguez,SMB,Qualified,345,196.25,59127.19,35966.43,23160.76,6.6,3.5
2024-10-11,Q4 2024,Oct,North America,Canada,Services,Consulting,Sarah Chen,Enterprise,Lead,140,349.57,51258.32,42138.12,9120.2,20.2,4.1
2024-10-12,Q4 2024,Oct,Latin America,Brazil,Hardware,Server Rack,Pedro Morales,Enterprise,Closed Won,84,3535.4,259012.95,198974.14,60038.81,19.8,3.8
2024-10-12,Q4 2024,Oct,Asia Pacific,India,Services,Training,Yuki Tanaka,Education,Lead,53,246.76,14227.93,11383.3,2844.63,20.3,4.2
2024-10-13,Q4 2024,Oct,North America,Canada,Subscriptions,Basic Plan,Elena Rodriguez,SMB,Qualified,452,55.45,21137.72,11878.62,9259.1,9.8,3.2
2024-10-13,Q4 2024,Oct,Latin America,Mexico,Software,Security Pro,Carlos Silva,SMB,Closed Won,26,1781.33,56473.45,31428.52,25044.93,7.8,4.0
2024-10-13,Q4 2024,Oct,Latin America,Colombia,Hardware,Laptop Pro,Carlos Silva,SMB,Closed Won,33,1996.78,108119.77,76809.92,31309.85,1.6,4.3
2024-10-14,Q4 2024,Oct,North America,Canada,Hardware,Desktop Plus,Sarah Chen,Government,Closed Won,46,899.49,70945.25,51269.8,19675.45,5.4,4.5
2024-10-14,Q4 2024,Oct,North America,Canada,Services,Implementation,Mike Johnson,Enterprise,Closed Won,168,229.84,37953.03,31766.14,6186.89,14.9,4.0
2024-10-14,Q4 2024,Oct,North America,Canada,Subscriptions,Basic Plan,Mike Johnson,Enterprise,Proposal,335,65.22,21334.6,13015.62,8318.98,19.3,3.7
2024-10-15,Q4 2024,Oct,Asia Pacific,Australia,Subscriptions,Enterprise Plan,Raj Patel,Enterprise,Closed Won,58,402.25,22609.59,13473.08,9136.51,11.9,3.8
2024-10-15,Q4 2024,Oct,North America,USA,Software,Data Platform,Sarah Chen,Enterprise,Closed Won,18,2779.75,58907.42,37906.68,21000.74,18.1,4.2
2024-10-15,Q4 2024,Oct,Latin America,Colombia,Services,Support,Carlos Silva,Government,Lead,67,215.36,14722.57,11732.27,2990.3,15.5,3.6
2024-10-16,Q4 2024,Oct,North America,USA,Subscriptions,Professional Plan,Sarah Chen,Enterprise,Qualified,161,161.75,28359.47,17614.74,10744.73,20.8,4.8
2024-10-16,Q4 2024,Oct,Europe,UK,Hardware,Laptop Pro,Hans Mueller,Education,Proposal,48,1214.03,84361.29,62061.41,22299.88,16.8,4.8
2024-10-17,Q4 2024,Oct,Europe,Germany,Services,Training,James Clarke,Education,Lead,81,86.14,4776.69,3576.53,1200.16,18.5,3.7
2024-10-17,Q4 2024,Oct,Europe,UK,Hardware,Laptop Pro,Hans Mueller,Enterprise,Closed Won,36,2334.46,118885.46,87970.88,30914.58,18.7,4.5
2024-10-17,Q4 2024,Oct,Europe,France,Subscriptions,Enterprise Plan,Sophie Dupont,SMB,Negotiation,132,326.87,47442.54,28071.23,19371.31,4.8,4.3
2024-10-18,Q4 2024,Oct,North America,Canada,Hardware,Server Rack,Sarah Chen,SMB,Closed Won,56,4223.74,403844.45,304423.22,99421.23,5.8,3.0
2024-10-18,Q4 2024,Oct,North America,Canada,Hardware,Server Rack,Elena Rodriguez,Education,Lead,92,3408.19,299502.36,228550.55,70951.81,22.5,3.5
2024-10-18,Q4 2024,Oct,Latin America,Brazil,Subscriptions,Enterprise Plan,Carlos Silva,Enterprise,Closed Won,262,489.14,126288.11,82081.19,44206.92,22.1,3.4
2024-10-18,Q4 2024,Oct,North America,Canada,Hardware,Desktop Plus,Mike Johnson,Education,Qualified,27,1902.03,69460.46,50285.4,19175.06,15.2,3.6
2024-10-19,Q4 2024,Oct,Asia Pacific,Japan,Subscriptions,Professional Plan,Liam Zhang,SMB,Lead,302,106.59,31677.07,19002.02,12675.05,0.6,3.2
2024-10-20,Q4 2024,Oct,Asia Pacific,Australia,Subscriptions,Professional Plan,Yuki Tanaka,SMB,Lead,492,113.71,73361.66,47661.29,25700.37,8.3,3.7
2024-10-21,Q4 2024,Oct,North America,Canada,Hardware,Server Rack,Sarah Chen,SMB,Qualified,80,3380.84,480907.59,362687.93,118219.66,1.9,4.0
2024-10-21,Q4 2024,Oct,North America,Canada,Subscriptions,Enterprise Plan,Mike Johnson,Enterprise,Closed Lost,119,587.88,67380.48,42930.87,24449.61,20.4,4.0
2024-10-21,Q4 2024,Oct,Latin America,Mexico,Subscriptions,Enterprise Plan,Carlos Silva,Government,Closed Won,220,392.78,96412.01,55162.17,41249.84,11.8,3.7
2024-10-22,Q4 2024,Oct,North America,USA,Hardware,Desktop Plus,Mike Johnson,SMB,Closed Won,72,1788.05,201643.55,142994.92,58648.63,1.8,3.3
2024-10-23,Q4 2024,Oct,Europe,France,Subscriptions,Professional Plan,Hans Mueller,Enterprise,Closed Won,210,96.12,20516.24,12074.4,8441.84,23.0,4.1
2024-10-23,Q4 2024,Oct,Europe,Germany,Services,Consulting,James Clarke,SMB,Proposal,175,335.33,47765.41,40784.11,6981.3,3.1,3.3
2024-10-23,Q4 2024,Oct,North America,USA,Subscriptions,Basic Plan,Mike Johnson,SMB,Proposal,122,44.03,6025.23,3639.81,2385.42,7.3,3.7
2024-10-23,Q4 2024,Oct,Europe,France,Subscriptions,Enterprise Plan,Sophie Dupont,SMB,Closed Won,326,352.94,127443.91,77694.12,49749.79,4.1,3.6
2024-10-23,Q4 2024,Oct,Europe,France,Software,Data Platform,Hans Mueller,SMB,Proposal,13,3489.12,57211.66,34475.65,22736.01,8.6,4.4
2024-10-24,Q4 2024,Oct,Latin America,Brazil,Software,Security Pro,Carlos Silva,Government,Negotiation,3,839.87,2849.02,1603.61,1245.41,14.5,4.4
2024-10-24,Q4 2024,Oct,Europe,France,Services,Training,Sophie Dupont,SMB,Lead,85,209.77,19422.17,14011.12,5411.05,1.2,3.8
2024-10-24,Q4 2024,Oct,Asia Pacific,Japan,Subscriptions,Professional Plan,Raj Patel,SMB,Qualified,344,237.03,88526.15,53520.29,35005.86,1.3,3.4
2024-10-25,Q4 2024,Oct,Latin America,Brazil,Services,Implementation,Ana Gutierrez,SMB,Closed Lost,33,306.8,10079.42,8528.08,1551.34,9.7,3.8
2024-10-25,Q4 2024,Oct,North America,Canada,Software,Data Platform,Mike Johnson,SMB,Closed Won,20,1526.7,37891.63,23370.95,14520.68,1.9,4.0
2024-10-25,Q4 2024,Oct,Latin America,Colombia,Services,Implementation,Ana Gutierrez,SMB,Lead,67,501.28,35436.08,28508.45,6927.63,4.3,4.1
2024-10-25,Q4 2024,Oct,Europe,France,Subscriptions,Enterprise Plan,Sophie Dupont,SMB,Closed Won,16,788.23,13182.67,8411.03,4771.64,9.5,3.6
2024-10-29,Q4 2024,Oct,North America,Canada,Services,Training,Elena Rodriguez,SMB,Proposal,145,113.43,13974.66,11203.63,2771.03,4.8,3.9
2024-10-30,Q4 2024,Oct,Latin America,Mexico,Subscriptions,Enterprise Plan,Pedro Morales,Enterprise,Proposal,480,738.06,254860.97,145779.08,109081.89,12.8,3.0
2024-10-30,Q4 2024,Oct,Asia Pacific,India,Software,Security Pro,Liam Zhang,SMB,Closed Won,39,749.3,28309.78,15797.65,12512.13,6.4,2.9
2024-10-30,Q4 2024,Oct,Asia Pacific,India,Subscriptions,Basic Plan,Liam Zhang,SMB,Lead,385,62.89,21789.21,12626.89,9162.32,9.1,3.1
2024-10-31,Q4 2024,Oct,North America,USA,Services,Training,Mike Johnson,SMB,Lead,187,175.11,35665.33,26342.99,9322.34,5.7,3.0
2024-11-01,Q4 2024,Nov,North America,Canada,Hardware,Server Rack,Elena Rodriguez,SMB,Proposal,93,4083.02,461921.88,333628.78,128293.1,1.3,3.8
2024-11-01,Q4 2024,Nov,Europe,France,Software,Cloud Suite,Sophie Dupont,SMB,Lead,48,1997.16,109273.09,70217.89,39055.2,5.6,3.8
2024-11-01,Q4 2024,Nov,North America,USA,Subscriptions,Professional Plan,Elena Rodriguez,SMB,Lead,98,118.03,10209.44,5889.81,4319.63,5.6,3.1
2024-11-01,Q4 2024,Nov,Europe,UK,Hardware,Server Rack,Sophie Dupont,Enterprise,Closed Won,39,3108.58,142126.38,99810.44,42315.94,23.0,3.8
2024-11-01,Q4 2024,Nov,Europe,Germany,Subscriptions,Professional Plan,Hans Mueller,SMB,Closed Lost,187,117.51,27990.95,16537.44,11453.51,3.5,4.2
2024-11-02,Q4 2024,Nov,Asia Pacific,India,Hardware,Server Rack,Raj Patel,Education,Closed Won,97,4314.33,507900.4,365386.79,142513.61,16.3,3.5
2024-11-02,Q4 2024,Nov,Latin America,Mexico,Services,Training,Ana Gutierrez,Enterprise,Closed Won,27,134.73,3461.13,2612.35,848.78,13.7,3.9
2024-11-02,Q4 2024,Nov,Europe,Germany,Software,Data Platform,Hans Mueller,SMB,Closed Won,10,3168.38,40444.37,25825.8,14618.57,7.5,4.3
2024-11-02,Q4 2024,Nov,Asia Pacific,India,Subscriptions,Professional Plan,Yuki Tanaka,Enterprise,Lead,141,99.25,17510.31,10838.77,6671.54,12.5,4.0
2024-11-02,Q4 2024,Nov,North America,USA,Hardware,Laptop Pro,Elena Rodriguez,Education,Closed Lost,100,1712.21,174732.74,129754.2,44978.54,17.2,3.8
2024-11-03,Q4 2024,Nov,Europe,UK,Subscriptions,Basic Plan,Sophie Dupont,SMB,Qualified,131,70.66,10573.61,6426.26,4147.35,1.1,3.7
2024-11-04,Q4 2024,Nov,North America,USA,Subscriptions,Enterprise Plan,Sarah Chen,SMB,Closed Won,459,354.53,222410.23,132307.54,90102.69,0.6,4.2
2024-11-04,Q4 2024,Nov,Europe,Germany,Services,Support,James Clarke,Government,Proposal,95,183.98,12479.36,8741.87,3737.49,15.0,3.6
2024-11-05,Q4 2024,Nov,North America,Canada,Subscriptions,Enterprise Plan,Sarah Chen,Enterprise,Proposal,175,627.43,124101.73,76221.64,47880.09,17.8,4.5
2024-11-06,Q4 2024,Nov,Latin America,Brazil,Services,Training,Carlos Silva,Enterprise,Closed Lost,150,101.41,16035.16,11557.28,4477.88,12.7,3.5
2024-11-06,Q4 2024,Nov,Asia Pacific,India,Hardware,Server Rack,Yuki Tanaka,Education,Lead,71,3496.63,363145.87,282408.6,80737.27,22.4,4.6
2024-11-06,Q4 2024,Nov,Europe,France,Subscriptions,Basic Plan,Hans Mueller,SMB,Negotiation,140,61.03,11165.56,6304.91,4860.65,1.0,4.0
2024-11-06,Q4 2024,Nov,North America,USA,Software,Security Pro,Sarah Chen,Enterprise,Closed Won,4,1254.31,5654.43,3466.68,2187.75,21.6,4.3
2024-11-07,Q4 2024,Nov,Europe,Germany,Hardware,Networking Kit,James Clarke,SMB,Lead,77,898.98,75880.56,60090.48,15790.08,5.5,2.3
2024-11-07,Q4 2024,Nov,North America,USA,Services,Implementation,Elena Rodriguez,SMB,Proposal,92,509.67,41723.46,31519.68,10203.78,0.3,3.9
2024-11-08,Q4 2024,Nov,Asia Pacific,Australia,Subscriptions,Enterprise Plan,Yuki Tanaka,Enterprise,Proposal,15,372.62,7161.46,4325.19,2836.27,10.4,4.6
2024-11-08,Q4 2024,Nov,North America,Canada,Services,Training,Elena Rodriguez,SMB,Proposal,190,242.18,38234.0,27746.26,10487.74,6.9,3.1
2024-11-09,Q4 2024,Nov,North America,USA,Hardware,Server Rack,Sarah Chen,Enterprise,Qualified,38,4464.32,271812.36,213807.44,58004.92,11.6,4.9
2024-11-09,Q4 2024,Nov,North America,Canada,Software,Cloud Suite,Elena Rodriguez,Enterprise,Closed Won,35,1917.19,50833.69,31085.76,19747.93,22.5,2.6
2024-11-09,Q4 2024,Nov,Asia Pacific,Australia,Software,Security Pro,Yuki Tanaka,Enterprise,Closed Won,40,1416.71,66335.18,39528.58,26806.6,21.7,4.1
2024-11-10,Q4 2024,Nov,North America,USA,Software,Security Pro,Sarah Chen,Enterprise,Lead,19,1287.09,31392.21,19130.21,12262.0,10.7,4.2
2024-11-10,Q4 2024,Nov,North America,Canada,Services,Implementation,Sarah Chen,Enterprise,Qualified,111,431.55,54698.15,42456.14,12242.01,13.0,4.3
2024-11-11,Q4 2024,Nov,Asia Pacific,Japan,Software,Security Pro,Yuki Tanaka,Enterprise,Lead,1,550.65,707.15,459.28,247.87,14.1,4.7
2024-11-11,Q4 2024,Nov,Asia Pacific,India,Software,Cloud Suite,Yuki Tanaka,SMB,Negotiation,9,1436.73,19195.88,11589.58,7606.3,0.7,4.0
2024-11-12,Q4 2024,Nov,Europe,Germany,Software,Data Platform,James Clarke,SMB,Closed Won,22,2280.92,46027.32,28426.06,17601.26,0.3,3.5
2024-11-12,Q4 2024,Nov,Latin America,Colombia,Software,Data Platform,Pedro Morales,Enterprise,Closed Won,12,3237.12,29081.64,17539.99,11541.65,13.2,3.1
2024-11-13,Q4 2024,Nov,Europe,Germany,Services,Support,Sophie Dupont,SMB,Lead,60,105.2,6645.83,4937.47,1708.36,4.5,2.7
2024-11-13,Q4 2024,Nov,Europe,Germany,Services,Support,James Clarke,Enterprise,Lead,135,264.01,25926.94,20457.64,5469.3,13.4,3.3
2024-11-13,Q4 2024,Nov,Europe,Germany,Hardware,Laptop Pro,James Clarke,SMB,Lead,84,1383.53,134002.3,96592.97,37409.33,0.6,3.2
2024-11-13,Q4 2024,Nov,Europe,France,Software,Data Platform,James Clarke,Enterprise,Proposal,36,2586.07,76400.37,43308.46,33091.91,10.8,3.5
2024-11-13,Q4 2024,Nov,North America,Canada,Software,Data Platform,Elena Rodriguez,Enterprise,Lead,8,1218.41,7546.15,4492.57,3053.58,20.8,3.3
2024-11-14,Q4 2024,Nov,North America,Canada,Hardware,Server Rack,Elena Rodriguez,Enterprise,Negotiation,84,3462.56,275670.23,199961.94,75708.29,23.1,3.2
2024-11-14,Q4 2024,Nov,Europe,France,Services,Consulting,James Clarke,Enterprise,Closed Won,178,438.48,54875.0,43038.02,11836.98,16.3,3.5
2024-11-15,Q4 2024,Nov,North America,USA,Subscriptions,Professional Plan,Elena Rodriguez,SMB,Lead,333,205.1,59899.66,34256.61,25643.05,6.2,3.3
2024-11-15,Q4 2024,Nov,Europe,France,Software,Cloud Suite,Hans Mueller,Enterprise,Proposal,9,1100.33,10604.89,6814.37,3790.52,22.4,4.6
2024-11-15,Q4 2024,Nov,North America,Canada,Software,Data Platform,Sarah Chen,Enterprise,Lead,44,2214.79,120473.5,76634.55,43838.95,14.0,4.2
2024-11-15,Q4 2024,Nov,Latin America,Mexico,Subscriptions,Enterprise Plan,Ana Gutierrez,Education,Proposal,181,402.24,67860.86,38759.02,29101.84,19.3,4.1
2024-11-15,Q4 2024,Nov,Asia Pacific,India,Hardware,Desktop Plus,Yuki Tanaka,Enterprise,Negotiation,69,840.11,97686.4,70933.12,26753.28,10.6,3.7
2024-11-16,Q4 2024,Nov,North America,USA,Services,Consulting,Mike Johnson,Enterprise,Closed Won,153,205.16,28242.53,23248.57,4993.96,22.1,3.7
2024-11-16,Q4 2024,Nov,Europe,Germany,Software,Data Platform,Sophie Dupont,SMB,Proposal,37,3000.49,121453.28,67069.77,54383.51,9.4,4.0
2024-11-17,Q4 2024,Nov,North America,Canada,Hardware,Laptop Pro,Elena Rodriguez,SMB,Proposal,54,2872.19,186188.48,148768.97,37419.51,2.6,3.0
2024-11-17,Q4 2024,Nov,Europe,France,Services,Training,James Clarke,Enterprise,Proposal,97,227.75,15309.58,11877.12,3432.46,17.5,3.3
2024-11-17,Q4 2024,Nov,Europe,Germany,Subscriptions,Professional Plan,James Clarke,SMB,Closed Lost,178,207.83,30796.55,17814.39,12982.16,5.4,3.1
2024-11-18,Q4 2024,Nov,North America,Canada,Services,Support,Mike Johnson,SMB,Qualified,14,299.21,4775.33,3438.32,1337.01,1.3,3.9
2024-11-18,Q4 2024,Nov,North America,Canada,Services,Training,Mike Johnson,Enterprise,Closed Won,91,63.17,5371.34,4291.93,1079.41,19.1,3.0
2024-11-19,Q4 2024,Nov,Latin America,Colombia,Software,Cloud Suite,Ana Gutierrez,Enterprise,Proposal,49,857.87,43144.32,27517.26,15627.06,15.0,3.5
2024-11-20,Q4 2024,Nov,Latin America,Colombia,Hardware,Laptop Pro,Pedro Morales,SMB,Negotiation,24,1313.26,31362.62,23753.99,7608.63,8.5,3.3
2024-11-20,Q4 2024,Nov,Asia Pacific,Japan,Software,Security Pro,Liam Zhang,SMB,Qualified,49,1545.42,75632.82,45254.13,30378.69,3.5,3.8
2024-11-21,Q4 2024,Nov,North America,Canada,Hardware,Laptop Pro,Sarah Chen,SMB,Closed Won,24,2626.57,105572.35,78226.64,27345.71,7.6,3.7
2024-11-21,Q4 2024,Nov,Asia Pacific,India,Software,Security Pro,Raj Patel,Enterprise,Proposal,1,1605.7,1394.15,849.72,544.43,24.5,4.6
2024-11-22,Q4 2024,Nov,North America,USA,Subscriptions,Professional Plan,Elena Rodriguez,Government,Negotiation,390,94.41,32602.0,20481.04,12120.96,5.3,3.5
2024-11-22,Q4 2024,Nov,North America,Canada,Services,Implementation,Mike Johnson,Enterprise,Lead,56,294.59,14423.94,11647.91,2776.03,24.3,4.2
2024-11-22,Q4 2024,Nov,Europe,UK,Services,Consulting,Hans Mueller,Education,Lead,196,409.09,79913.83,65839.86,14073.97,20.9,4.3
2024-11-23,Q4 2024,Nov,Europe,Germany,Software,Security Pro,Hans Mueller,Enterprise,Closed Won,50,1090.34,66581.61,40768.17,25813.44,11.5,4.3
2024-11-23,Q4 2024,Nov,North America,USA,Services,Training,Sarah Chen,Enterprise,Lead,94,228.37,21948.44,15871.55,6076.89,22.1,4.0
2024-11-23,Q4 2024,Nov,Latin America,Colombia,Hardware,Server Rack,Ana Gutierrez,SMB,Qualified,11,3211.42,52868.94,39128.84,13740.1,1.7,3.4
